noteId,tweetId,writer,n_words,n_urls,flesch_kincaid_grade,vader_compound
2000935038976659696,2000612727086067983,bot,36,1,13.9,0.5719
2001374127463059587,2001308905352351974,bot,41,1,6.1,-0.3595
2001375755549200887,2001062164237574246,bot,40,1,8.4,-0.7964
2001376841718776171,2001288006800494627,bot,35,1,10.1,-0.8126
2001377904668631527,2001329037998948357,bot,41,2,9.9,-0.6542
2001381039361384612,2001048492559503670,bot,36,1,6.8,0.7506
2001381305657798778,2001256018827993460,bot,32,2,11.0,0.5423
2001679202605494671,2001501901385265631,bot,41,2,11.3,-0.6597
2001681471229059524,2001572518680010891,bot,29,1,8.9,-0.6808
2001682240011440412,2001337939234824368,bot,41,2,12.3,-0.2144
2001682884189450351,2001522835357925793,bot,37,1,11.7,-0.9198
2001684129520206066,2001605299384521129,bot,34,2,11.1,-0.2023
2002033521716564268,2001647553700598239,bot,38,1,7.1,-0.296
2002034337596719206,2001672014487314829,bot,36,2,8.9,-0.2732
2002034716988391616,2001769227271725409,bot,42,1,7.6,-0.5181
2002035068718473263,2001626016838803692,bot,34,1,8.9,-0.5267
2002062038403609027,2001857541517775082,bot,41,2,11.1,-0.8336
2002400947079651434,2002282878860669413,bot,32,1,9.5,0.1531
2002401738716758170,2002134344337424623,bot,37,1,4.4,-0.4019
2002402117202407762,2002324368224129343,bot,44,2,6.7,0.837
2002402523475247555,2002223981542453628,bot,32,1,7.2,-0.1655
2002402991727325281,2002363414773944720,bot,35,1,7.7,-0.3818
2002746491090133304,2002690782051147966,bot,38,2,8.3,-0.2263
2002747618565169415,2002549045567553553,bot,31,1,8.2,-0.296
2002748005879824500,2002496078684529023,bot,34,1,13.3,0.7717
2002748338349756760,2002511449126810017,bot,38,2,10.5,-0.5664
2002748759650791776,2002497624344244359,bot,31,2,6.6,0.0
2003118008487600634,2002439077254344763,bot,32,1,11.9,0.5023
2003118574005518362,2002699333553041415,bot,39,1,10.7,-0.5994
2003118835780477095,2002863653058715930,bot,23,2,7.5,0.0
2003253431918596558,2003196090456375491,bot,35,1,16.6,-0.5994
2003253661359608138,2003228434584195416,bot,22,1,16.2,-0.9081
2003470142462714103,2003329283889201325,bot,35,1,11.3,-0.7845
2003470874469417457,2003351334536512001,bot,41,1,20.5,-0.6369
2003472545236889739,2002813579251368379,bot,37,2,16.2,-0.7964
2003473400635810153,2003262760017350845,bot,38,1,8.1,-0.0258
2003474291841478803,2003178058187178095,bot,40,1,7.1,-0.9135
2003834901037015066,2003648722388025684,bot,34,1,9.9,-0.4847
2003835655386726614,2003511118803660959,bot,29,1,5.7,-0.4019
2003836032442065329,2003705080340426824,bot,32,1,5.1,-0.2828
2003849985603813769,2003510916130963487,bot,40,1,18.9,-0.9118
2003939570434400560,2003671146076742056,bot,29,2,8.9,0.0
2004321710774861921,2003828942395052114,bot,31,2,11.7,-0.4019
2004322810437452056,2003965117567033807,bot,37,1,6.9,-0.6814
2004323874272358682,2004215195225542833,bot,31,1,10.5,-0.4939
2004324208638149012,2004254169570726258,bot,36,2,10.1,-0.6597
2004324493527851513,2004230084413276417,bot,32,1,14.2,-0.6597
2004687520081056009,2004631343272263964,bot,40,1,12.1,-0.4215
2004688306563432680,2004321368456810808,bot,40,2,8.5,-0.7529
2004688986694881325,2004613802944557430,bot,24,1,5.6,-0.7096
2004690774655377709,2004581963785789832,bot,40,2,7.3,-0.2732
2004691234107887659,2004506787072917993,bot,38,2,13.1,-0.296
2005040541239533955,2004636775294402949,bot,36,1,15.8,-0.8271
2005040837428724207,2005001608115925135,bot,40,2,8.5,0.0772
2005042540647477343,2004944062168924660,bot,30,1,7.1,-0.6652
2005043162805420165,2004781789144121637,bot,35,1,8.7,0.5334
2005043740033863766,2004767164751086075,bot,30,2,12.7,-0.068
2005281845542293605,2005101184177078563,bot,38,1,9.5,-0.2144
2005282378281844852,2004948546458714399,bot,39,1,9.7,-0.4118
2005283345509302351,2004934043192656120,bot,39,2,9.5,-0.6808
2005285637230850550,2005155175129121166,bot,37,2,12.9,-0.8271
2005286119508738296,2004937973167485132,bot,35,1,11.3,0.3645
2005634157477609578,2005374152186990851,bot,38,2,16.5,-0.4617
2005634678984687987,2005325273118695708,bot,41,1,7.3,-0.5719
2005635151888359525,2005335551717880137,bot,38,1,8.3,-0.2144
2005635523604369571,2005529304202100777,bot,26,1,4.8,0.0772
2005635829515825303,2005052621552582992,bot,39,2,10.7,-0.7783
2005993845478023574,2005783389069271524,bot,39,1,11.9,0.1154
2005994086692467023,2005911743261012284,bot,34,1,9.9,-0.5563
2005994436912664727,2005945702715973691,bot,38,2,9.5,-0.8555
2005995233561948243,2005707892389998887,bot,39,2,5.9,-0.4019
2005995722059977210,2005812373404147911,bot,24,1,8.7,-0.296
2006353427333353803,2006119735012802587,bot,36,2,16.9,-0.1027
2006354444422709443,2006044334873858556,bot,25,2,11.5,0.0
2006360323859632279,2005957037067493516,bot,34,1,9.9,-0.9274
2006360661698236660,2006032941638369424,bot,29,1,12.5,0.5556
2006566849278857401,2006465361999442028,bot,32,2,7.3,-0.4019
2006718487570305290,2006623170690732376,bot,29,2,12.5,0.0
2006718789665112223,2006387562714427741,bot,36,1,19.3,-0.1027
2006720797881070059,2006430865501597881,bot,44,1,6.5,-0.4019
2006721141876887886,2006296463307923525,bot,36,1,11.3,-0.4019
2006721433280364628,2006250097265537459,bot,32,1,11.7,-0.6486
2007082743084040629,2006759905550807510,bot,30,1,11.5,-0.836
2007084232162570273,2006914503292633391,bot,35,1,11.4,-0.7184
2007084709700911271,2006860002099929220,bot,35,1,8.9,-0.8807
2007086366786531771,2006798545144463485,bot,31,1,16.6,-0.8885
2007086589399187715,1977821721744040146,bot,35,2,11.1,-0.4019
2007470817836233058,2007128746084700168,bot,34,1,9.9,-0.4019
2007472887452602717,2006951864118685993,bot,34,1,11.1,-0.2382
2007473450588250359,2007351765826695240,bot,31,1,10.7,-0.3612
2007475404701835427,2007344510595117469,bot,44,2,8.3,-0.6124
2007616388760825993,2007501362309857302,bot,43,2,9.3,-0.5994
2007843659673194870,2007589754167025754,bot,29,1,11.1,-0.7184
2007844316467589213,2007468669623001582,bot,26,2,10.5,0.4215
2007845165164032383,2007521241054515317,bot,37,2,9.2,-0.5647
2007846741870059908,2007779647426371973,bot,37,1,18.9,-0.1531
2007847910906429600,2007457717040931265,bot,32,2,7.5,-0.0665
2008164201613701599,2007956758753583348,bot,28,1,12.1,-0.4019
2008164812144902620,2007657780904083655,bot,39,2,6.0,-0.6597
2008165941595504928,2007916134633443626,bot,42,2,5.2,0.1139
2008166686298423730,2008025170355884414,bot,32,2,6.0,-0.4019
2008167150536560664,2007902394924073390,bot,38,1,5.8,-0.5647
2008545176482955563,2008254706301497469,bot,28,1,6.4,0.1788
2008545885517468032,2008254997281268116,bot,35,2,8.7,-0.4019
2008546518983155720,2008280105466872158,bot,42,1,11.3,-0.0129
2008547191867002955,2008323126937997678,bot,35,1,13.4,-0.8481
2008549034974142544,2008327402213069111,bot,36,1,6.6,-0.6597
2008735003048329216,2008598912756838509,bot,35,1,10.1,0.2709
2008735800205139976,2008654788653969804,bot,38,3,11.9,-0.8396
2008736344067944502,2008633315998249087,bot,38,1,10.6,-0.7506
2008736611568144655,2008530398163403132,bot,33,1,8.5,-0.0258
2008768479961231686,2008696140456145058,bot,29,1,11.3,-0.3182
2008769532387602491,2008356891513295170,bot,33,2,13.3,-0.9118
2008769840157266052,2008643890534842742,bot,36,1,9.1,0.7506
2008770110580814107,2008686426976592315,bot,38,2,9.5,-0.0516
2008924862044143913,2008710651817116154,bot,36,2,8.9,-0.6249
2008928547516125500,2008508951110053951,bot,41,2,11.3,-0.7717
2008931845484822840,2008644091681067426,bot,38,1,9.5,0.6234
2009465853079679244,2009365299259428906,bot,40,1,7.2,-0.802
2009467758593929469,2008850506353987654,bot,35,2,18.1,-0.3506
2009629875104109044,2009502816545742921,bot,32,1,8.4,0.0742
2010717808758272137,2010637355787649066,bot,38,2,10.7,-0.802
2011163884267209129,2011101508922757602,bot,34,1,9.9,-0.4215
2011449472220283127,2011167533492023691,bot,32,1,8.4,0.7783
2011450070923641265,2011305270279094695,bot,39,2,10.9,-0.7096
2011825555990040886,2011599733547286927,bot,35,1,11.3,-0.7867
2011825970043338867,2011755984784376257,bot,33,3,17.3,0.5714
2012205392625897487,2011918275169374544,bot,36,1,10.3,-0.296
2013652663582232857,2013411849803304999,bot,33,2,10.9,-0.7096
2017242598901961082,2017030248504627495,bot,35,2,11.3,-0.891
2017243093703991409,2017139859664884013,bot,32,2,13.1,0.0387
2017244925365047744,2017193574014787597,bot,40,1,19.7,-0.5574
1995850616573231392,1995772485493494264,human,22,2,8.3,-0.6249
1986000172527096054,1985967414979215402,human,12,1,9.2,0.0
1986002610273353842,1985783259327054239,human,49,1,9.6,0.6369
1987549966798037208,1987006290837839979,human,35,1,8.9,0.1531
1991516833342480477,1991258040679399618,human,47,1,11.3,0.6808
2012485923041140811,2007227809945522431,human,26,1,14.6,0.4404
1985888571559968950,1985620224364986498,human,15,0,6.0,0.7256
2004683899235156463,2004321368456810808,human,16,1,6.0,0.0
1993343384019239101,1992338584595247390,human,34,2,6.5,0.0536
1985417690534854772,1985340076226924556,human,37,1,21.3,-0.5903
1998409548516794816,1998117617505374493,human,39,1,8.3,0.0
1987231340245467517,1987201521449075132,human,27,1,11.5,0.0
2001197625266057624,2001069017834926247,human,13,1,5.6,0.3182
2002396663953183179,2002310525963907540,human,35,2,6.7,-0.5472
2011138681248133164,2011101508922757602,human,42,1,9.9,-0.6796
1989493089740677590,1989440177090302084,human,51,1,6.4,-0.5859
1987366531349827900,1987168864958927261,human,8,0,2.5,0.0
1987285723687403799,1987043717077999927,human,52,2,5.3,0.128
1989353206346867181,1989009112097566866,human,47,1,10.1,0.25
1991680923960578106,1991576680956117123,human,46,1,12.1,0.193
1991273327726379227,1991258040679399618,human,16,0,7.2,0.0
2005466308343918624,2005426723244917111,human,41,1,7.3,-0.8074
1992081583495675906,1992043016685535618,human,40,4,10.4,0.5562
1995466626591015007,1995173541143363963,human,40,2,19.7,-0.2732
1996073044025245952,1995459325863584052,human,42,4,11.0,-0.2023
2000782909188530404,2000612727086067983,human,29,3,8.9,0.0
1992455356438524033,1991547994886307979,human,36,1,10.3,-0.6124
1994744205898383445,1994559296835915829,human,34,1,8.7,-0.4905
2006367250932982158,2006110545208824111,human,23,1,7.5,0.3612
1986031292945776688,1985879925144924396,human,45,1,9.1,-0.25
1995974272196677800,1995904277999747496,human,40,0,17.3,-0.5581
2008751950179819956,2008710651817116154,human,36,0,4.4,-0.02
1987678339058815128,1987620280420712576,human,51,1,7.6,-0.2924
2000198523632107612,2000136179292029102,human,41,5,8.9,0.0
2004307496069156963,2004275766130016684,human,12,1,8.0,-0.4404
1992134738971172955,1992084430752809227,human,6,1,10.4,0.1027
2000043850803417193,1999797003786531260,human,8,1,2.9,-0.765
2001355736798912602,2001288006800494627,human,10,0,1.7,0.4019
1988016621894418833,1987777364202586141,human,44,1,9.5,0.5719
2002835099729989875,2002699333553041415,human,2,1,,0.4019
2000941885112676809,1998838301696962787,human,43,3,5.5,-0.5719
1994576649715642374,1994559296835915829,human,47,2,11.3,-0.8807
1992422188067041512,1992107088034795917,human,45,1,5.2,-0.5532
2009397722248290396,2009345392182501756,human,26,1,4.3,-0.4019
2004994058423599277,2004636775294402949,human,0,1,,0.0
2005424253827711406,2005341956814319848,human,24,0,9.1,0.8204
2007725719489503467,2007719361327636731,human,14,1,2.9,0.0
1989340025192865980,1988927853342388700,human,38,1,5.7,0.6472
1984599949208617018,1984459581968556108,human,12,1,5.6,0.0
1987673893683818703,1987627574558622116,human,34,2,16.6,-0.3818
1987915439876227191,1987684499652854016,human,41,0,19.3,0.5659
1997747202618184033,1997717689159360954,human,10,1,9.6,0.4215
1992052633524179072,1991831700767396310,human,41,0,7.2,0.0
2001333973000093987,2001256018827993460,human,12,1,8.0,0.0
1989456586293825565,1989066115281305951,human,28,0,17.8,-0.4939
2006959003964699007,2006759905550807510,human,43,1,8.8,-0.6497
1995610364286042212,1992590502013940140,human,27,1,5.0,-0.4767
2008540481186082985,2008327402213069111,human,47,1,8.9,0.5106
1998448801191993794,1998399537107333244,human,20,1,4.8,0.4767
2017340997840343326,2017030248504627495,human,8,0,6.4,0.0
1990357489787842879,1990038229127491719,human,7,1,2.5,0.1877
1992467071897084346,1992380912395579503,human,43,7,7.7,0.0516
2004546337992274287,2004373242287653055,human,20,1,6.0,0.0
1990804349128233268,1990715101893013724,human,26,1,9.5,0.0
1990043069681434775,1989707838579732894,human,45,1,9.7,-0.2263
1997109928092143993,1997043553923420668,human,14,0,8.8,0.4576
1996099475572449304,1996068379078414662,human,7,1,0.9,0.0
1994811172550222137,1994748150825771266,human,40,1,3.6,0.3182
1991888502275834035,1991825618980503795,human,26,2,13.4,0.0
2000996094038122932,2000691281358410122,human,4,1,1.3,-0.4767
1987542223806931080,1987201521449075132,human,20,1,9.9,0.5499
1988776705553736003,1988667993975644618,human,30,0,3.7,-0.5719
1990107386254970993,1990038229127491719,human,34,1,6.2,0.3089
1987214863631089868,1986893766775771632,human,17,1,8.7,-0.4767
1988418307515388073,1988239357992726978,human,36,3,11.5,-0.9341
1992498509384155395,1992391271969943776,human,47,0,5.4,-0.9607
1992505436382113853,1992428973268287762,human,47,0,5.4,-0.9607
1991281866461073496,1991231332488270030,human,10,1,3.7,0.4588
1992849412960219181,1992572116198170633,human,11,2,1.9,-0.296
1991321732993458568,1991258040679399618,human,35,1,5.5,0.0
1988976508510290166,1988796762069631123,human,27,1,15.0,0.0
2007577009959195037,2007541912753058028,human,46,1,7.8,-0.4767
1996177896868655134,1995958618328629431,human,16,1,6.0,0.5267
2003227099021344842,2003219875523965245,human,34,1,7.6,-0.3334
1984949816539959804,1984845909361050008,human,25,1,8.2,-0.25
1989437272723525944,1989345763135213971,human,14,0,10.7,0.0
1991605315540865377,1991576680956117123,human,25,1,9.3,-0.7845
1991190943039430932,1991123357987680702,human,13,1,2.3,0.2584
1996874933088276691,1996776164619125188,human,10,1,6.0,0.5719
1990623113588203964,1990423146327859432,human,50,1,5.7,-0.9251
2000402729332773102,1999501545121906985,human,44,1,11.9,0.0
1992118187396132996,1991876856195535227,human,41,3,11.3,-0.5574
1997244552445669413,1997182736549978439,human,18,1,4.4,-0.4767
1990120800330854452,1990069171044974806,human,51,0,10.9,0.5267
1992238607520649567,1991891827583324298,human,42,1,13.8,0.0
1984609885934199218,1984464886236131628,human,24,1,4.4,-0.25
1989040822528942348,1988792758497341829,human,47,1,5.5,0.5859
1985297024762143008,1985145058748739687,human,39,1,5.9,-0.8936
1989387703927079026,1989354247054381132,human,31,1,15.4,-0.5505
1985783144054743288,1985750550156062749,human,27,1,8.6,0.5719
1993218436479033664,1993068077240725676,human,29,1,9.5,-0.4585
1992890890155671918,1992743603299668152,human,9,1,12.7,-0.4019
1992895664208883747,1992709191430201621,human,4,1,-2.3,0.0
1996624039272415257,1996483384390934734,human,39,1,4.8,-0.0413
1994916298376036444,1994834265343762742,human,16,1,2.9,0.0
1993233166103199947,1987449045544309180,human,25,1,8.2,-0.7003
1987151169492226270,1986492803481018803,human,45,1,8.0,-0.5106
1986207667812245798,1986119875992142286,human,29,1,7.1,0.3612
1995120324493344857,1995014910271697028,human,13,1,4.8,0.0
2003840916558156163,2003573280280838653,human,31,1,5.8,-0.8625
1990474557346726138,1990225780455145960,human,17,0,6.4,0.0
1990479281181634680,1990425581997985969,human,8,1,-0.8,-0.5106
1997036025558995174,1996853584642654356,human,6,1,0.9,0.0
1985386360987885887,1985203965319913898,human,20,1,8.7,-0.4646
1985388289726005512,1985340076226924556,human,20,1,8.7,-0.4646
1985389073809187266,1985277430500643031,human,20,1,8.7,-0.4646
1985694639710462262,1985491786383454684,human,4,1,9.6,0.0
1997772251190771792,1997410772121522233,human,27,1,9.7,-0.0516
1987606392052896216,1987212260993806801,human,17,1,9.0,-0.8181
1994775575135678603,1994527330711343321,human,34,1,7.7,-0.296
2008088280990921106,2007641871938662716,human,9,1,1.5,0.0
1990004241075667190,1989770876943044979,human,36,0,15.4,0.0
1991541955747332237,1991258040679399618,human,11,1,9.9,0.0
1994226361570034138,1994122730287898659,human,25,1,6.5,0.0516
1989794754981486845,1989713752204185742,human,7,1,-1.2,0.0
1996689899676741836,1996311027651338690,human,36,0,8.9,0.7351
1997691042406285689,1997345298000036101,human,14,0,4.0,0.0
2002354818992554029,2002310525963907540,human,2,1,,-0.3252
1992675077972799883,1992114908037841209,human,26,0,7.2,-0.7003
1998396938652156266,1998383700866687475,human,45,1,11.9,0.0
1995570813559550095,1995431930637033783,human,44,1,10.7,-0.1531
2000226019111022999,2000136179292029102,human,15,1,4.4,0.0
1985904554102137157,1985591055773814851,human,30,1,8.0,0.0
2000546011329040420,2000509614480343428,human,35,1,7.9,0.2263
1988396776886350060,1988343457052848205,human,17,1,-0.6,0.0
1984615675927933318,1984457722763624470,human,10,0,2.1,0.0
1992042100775358780,1991160032570827100,human,13,0,6.0,0.5994
1988708532376797350,1988446387466334516,human,29,0,8.9,0.2263
2008260074741895527,2008232217525580007,human,17,0,8.7,-0.296
1984487496764268871,1984345894477762985,human,42,2,5.4,-0.6613
1984528899808637037,1984457722763624470,human,48,2,9.1,-0.4588
1984535808506724391,1984373940404318218,human,40,4,10.0,-0.5106
1984537769570357340,1984464886236131628,human,48,2,9.1,-0.4588
1984546719686652099,1984457958776787274,human,48,2,9.1,-0.4588
1986787208745939309,1986732362944676205,human,43,1,9.3,0.4678
1998365188391661808,1998225781370315205,human,13,1,4.8,0.3182
1986808835827544471,1986528002914545971,human,17,1,4.2,0.0
1986119506796716095,1985848230714757285,human,44,2,10.7,-0.5999
1986127787875537294,1985733488717545540,human,46,2,7.8,0.6872
1992693777765724201,1992590502013940140,human,43,1,11.2,0.0
1995133237148995774,1995036032522490310,human,39,6,12.1,-0.25
1998353285351186912,1998117617505374493,human,36,2,12.7,0.0258
2000214506534744412,2000188768859603060,human,39,1,10.9,-0.4242
2002704874715095135,2002633400126222487,human,24,1,6.8,-0.7184
2008552322104705513,2008327402213069111,human,40,2,6.1,-0.1027
2007317329172951112,2007195198271697395,human,13,0,3.3,0.0
1986772466719424861,1986732362944676205,human,25,1,3.4,-0.5574
1992288358752784836,1992186300569387022,human,20,1,4.8,-0.1779
2006650810395148535,2006296463307923525,human,11,1,1.7,0.0
1997446107228442875,1997124464287330535,human,9,1,3.3,0.0
1986532516334084508,1986325425338061200,human,47,1,19.3,-0.6757
1989296086196838699,1989283580204425332,human,31,2,6.1,-0.0844
1997308963742765393,1996996340874674275,human,15,0,6.4,0.4019
1996799341130834335,1996749284876615682,human,40,2,8.5,-0.4215
1996168126988206368,1995964165303988245,human,16,1,6.4,-0.296
1986497317793570869,1986397520902430817,human,34,1,5.4,-0.6124
2002696454801072158,2002633400126222487,human,11,1,11.1,-0.796
1985410553183948838,1985364652977447298,human,40,2,17.7,0.0
1998098872275513816,1998057508674351164,human,8,1,0.5,0.0
1986117654852051437,1986042681701630316,human,23,1,8.3,0.0
1991225601160827224,1991129617017540729,human,42,1,10.3,-0.3182
1988646038660432059,1988617007093158120,human,7,1,9.6,0.0
1988664823320654286,1988264209902104794,human,19,2,8.3,0.0
1992900213468479662,1992648495023710622,human,11,1,8.4,0.0
1990517356016095296,1990417262491173263,human,41,1,9.8,-0.6408
1985637684656668901,1985424236794490946,human,16,1,4.1,-0.0572
1989322259907989617,1989271391175319873,human,22,1,8.8,0.0
1984909976406478966,1984845909361050008,human,47,3,5.9,-0.6705
2001746861183635542,2001603470928068705,human,26,1,8.4,0.4215
2012287102210425229,2011833253682880579,human,50,0,7.3,-0.0772
2005930829483044981,2005899780795535587,human,20,1,6.0,0.7396
1986477128259699107,1986219320645448147,human,15,1,5.2,-0.4404
1987965998180560982,1987928829357347143,human,24,1,16.6,-0.8126
1988141465084785133,1987945233553002778,human,13,1,9.2,-0.8481
1993175536068415636,1992909043946656149,human,36,1,8.0,0.4215
1993333001388994858,1993156887597269316,human,29,1,13.0,0.5267
1996311469345145017,1996187727721865517,human,29,1,4.6,-0.5574
1987389510070501496,1986896462907658347,human,9,1,4.4,0.0
1986089410710880367,1985848230714757285,human,22,1,9.9,-0.4588
1991268980821225529,1991258040679399618,human,20,1,7.2,-0.5574
2000903057777840128,2000572920976785444,human,25,7,6.5,0.2023
1989005967342645704,1988838932407108000,human,9,1,0.3,0.0
2002297860205793511,2002047328660910360,human,40,1,7.2,-0.8637
1987485363036709128,1987168864958927261,human,20,0,7.0,-0.5267
2008268559072305446,2008232217525580007,human,35,1,10.2,-0.2425
1986821107920363873,1986525526568120783,human,30,1,15.0,-0.7585
1998715240003805652,1998537864032797145,human,41,1,8.9,0.5574
1997208262400155721,1996831133414363186,human,45,1,10.1,-0.7845
1984995133117362257,1984676390608818260,human,28,2,9.9,-0.5423
1994776468732162264,1994580435452792897,human,23,3,6.6,-0.4767
1997486646405611706,1997369294150365622,human,43,8,6.5,-0.7964
1986335985349873690,1985966429276160154,human,18,1,11.5,-0.2732
2005378047587877169,2005306927967023286,human,16,1,6.0,-0.296
1986715116557984178,1986325425338061200,human,36,3,9.2,0.5994
1987614995350274356,1987536370118627796,human,33,2,6.0,0.0
1992327324868734980,1992252270009057469,human,5,1,2.9,0.25
1998876056137392459,1998679205517603083,human,10,1,3.7,0.1779
1990789252951781780,1990668980126953633,human,9,1,6.8,-0.0258
1998860838791209179,1998787332401766429,human,20,2,6.0,-0.4767
1990208710182936828,1986362046469099945,human,23,1,9.0,0.25
1992937267237650488,1992796049753436501,human,22,1,6.4,0.0
1996043962180636892,1995904277999747496,human,39,1,9.7,0.3971
1996416465986085143,1996189535559151812,human,33,2,9.7,-0.607
1986020784738021813,1985966429276160154,human,55,1,8.1,0.0
1991616620503183804,1991195731839836459,human,19,1,8.0,0.0
1994393785657123013,1994256577218633928,human,10,0,2.9,0.0
1995919717966774320,1995845525028176307,human,30,1,5.6,-0.2144
2003656304510869593,2003193307346915543,human,11,2,6.6,0.0
2004271392095936530,2004225070408126580,human,31,3,6.1,-0.5499
1997298055960248648,1996996340874674275,human,31,3,16.2,0.4404
1988443241776300336,1988069607052050646,human,24,0,9.1,-0.2732
1985987159732404442,1985966429276160154,human,13,1,5.8,-0.7184
1989751843845444075,1989621990756413517,human,17,2,1.9,-0.6486
1987945791332241763,1987219102205923826,human,24,0,3.9,0.34
1985489659896500334,1985281470609436692,human,23,1,7.4,0.0
1990332412971126885,1988719123606417722,human,25,0,4.4,0.4404
1995815709784301901,1995614487626518753,human,22,1,2.9,-0.6923
2000680370132468172,2000521382262951939,human,0,1,,0.0
1987126047972757684,1986951005364506817,human,36,1,6.8,0.3818
1992983661143105539,1992743603299668152,human,45,1,10.9,-0.5789
1988734790158160076,1988719123606417722,human,12,1,2.1,0.0
1989742885340942395,1989733854366896145,human,9,1,3.3,-0.2235
2006046226614014346,2005783389069271524,human,43,1,7.4,0.7832
1992225835131060257,1991881061341843572,human,21,1,4.8,0.0
1999893276640280796,1999771015233392877,human,37,1,4.5,0.296
1990031630728364194,1989707838579732894,human,12,1,8.0,0.25
2008903090485768260,2008703764472221822,human,11,1,2.9,0.0
1998629298895282662,1998399537107333244,human,22,1,5.2,0.25
1988349998564864409,1988312595871527306,human,44,2,6.7,-0.8522
1997327379048366387,1996853584642654356,human,38,4,5.3,0.5719
2000153826658263076,2000145996505051624,human,5,1,-1.9,0.0
1998097717252288679,1998057508674351164,human,38,2,3.5,0.5859
1997524470731251870,1996672641059692922,human,50,1,6.3,0.0
2011399096041697445,2011305270279094695,human,21,1,6.2,-0.296
2008878678784999859,2008584445629272250,human,25,0,13.8,-0.743
1987924339178541059,1987864741491138649,human,30,1,10.3,0.0
1998768036719833587,1998718105808249233,human,30,1,10.3,0.7913
1992941462489559189,1992919160054259885,human,34,1,8.9,0.0
2006547815447585271,2006462122805571717,human,48,1,8.4,-0.0772
2007630906870379009,2007447015349776775,human,7,1,8.2,0.0
1991582875305623912,1991273429446603153,human,42,2,6.4,-0.9136
1991619963938103514,1991258040679399618,human,12,1,4.3,0.0
1989415367891149275,1989125742257664383,human,30,1,13.8,-0.9062
2000364330311708847,2000016226291188179,human,30,0,12.6,-0.296
1986535003162108091,1986492803481018803,human,35,2,4.4,-0.8481
1996284388905291904,1996068379078414662,human,18,3,9.2,-0.4389
2000557678758903848,2000524076616503771,human,8,1,5.2,0.0
2008787377435689074,2008323126937997678,human,27,1,4.4,0.0
1992600380081864751,1992417156433318310,human,7,1,6.0,0.0
1990247266632774101,1990037470231109971,human,10,1,2.5,0.6369
1986203824055590955,1985657541356110044,human,40,1,9.9,-0.9178
1990515223313478074,1990387364720504893,human,9,0,9.2,-0.6908
1990192968628891975,1989707838579732894,human,21,1,10.3,0.4019
1987249352805654719,1986916217798435148,human,14,1,8.8,0.4019
1994850844374643135,1994708413788688719,human,11,1,14.7,0.0
1996090136812020107,1995898181779853748,human,10,1,8.0,0.3818
1987268902284632281,1987119426634694706,human,30,3,6.8,0.0
1997577080481951998,1996831133414363186,human,46,0,8.7,-0.5859
1989424040407113829,1988927853342388700,human,45,2,9.3,0.0
1995653175882178675,1995555073200361795,human,49,1,20.8,0.0
1992972280247316905,1992919160054259885,human,38,1,9.5,0.0
2009580530145308711,2009558906155291069,human,7,0,0.1,0.3724
1995444918555197630,1995410923960635800,human,46,1,9.9,0.0258
1986030091512496136,1985831396791726352,human,13,2,3.5,0.5096
1990794890998104259,1990662605590130751,human,49,1,7.3,0.25
1991240742816346551,1990957849372209235,human,46,2,12.3,0.5801
2002402204469375032,2002181219652673899,human,37,2,9.3,-0.9501
1988712823518859367,1988667993975644618,human,18,1,10.3,0.0
2009524305537978379,2009414819485458673,human,12,0,10.3,0.3182
1994067042769477775,1993933140210118747,human,7,0,3.7,0.0
2011062986241188265,2011001084278358382,human,12,1,4.4,-0.4767
1996947487433937001,1996788548696264769,human,20,1,8.3,0.0
2004192424013307964,2003918729965662337,human,10,0,2.5,0.0
2008027454145704296,2007954089645080622,human,14,1,6.0,-0.6486
1991390505259749538,1991258040679399618,human,4,0,0.9,0.4019
2007478794123170303,2007398592152293598,human,15,0,0.1,0.3612
2011269056804921586,2011106952974352671,human,20,1,3.5,0.6037
1989851124405346497,1989774950513652001,human,36,1,5.4,0.4404
1995305617947242908,1995132641251627505,human,14,1,0.1,0.0
1987318912728387896,1987187995779182760,human,12,3,5.6,0.0
1984740360963150055,1984457722763624470,human,18,0,6.8,0.0
1986290114864067044,1986119875992142286,human,45,1,8.0,-0.1027
1991573307179577680,1991282425406562532,human,29,1,8.8,-0.7783
1991946452768035150,1991831458277990810,human,24,1,9.0,-0.6369
2005806013077651544,2005797768393040117,human,28,1,11.8,-0.1531
1989944765769495038,1989770876943044979,human,9,1,6.8,0.0
1992428659148296630,1992380912395579503,human,13,0,8.4,0.0
1997095184551534962,1996845051415351659,human,33,7,12.1,-0.4404
2003144420883923276,2002718852816498734,human,21,1,5.0,0.0
1991320427046568033,1991258040679399618,human,39,1,15.8,-0.4745
2009939987979030992,2008701611984511280,human,14,1,6.4,0.0
1985938170387841216,1985544438760759670,human,51,1,7.1,-0.8106
2003957717468434666,2003933669782880659,human,6,1,2.1,0.0
1997022687768838624,1996831133414363186,human,35,1,4.3,0.0867
2000200355888689640,2000168676201558487,human,10,1,6.4,-0.4939
2006575016486330530,2006509614272229493,human,22,1,1.7,-0.4767
1989329835978641830,1989319322313822491,human,5,1,7.6,0.0
1984746894283665443,1984458032290394195,human,48,0,6.8,0.5574
1990802961312645435,1990715101893013724,human,25,1,2.2,0.3182
2003826682180837574,2003774762229924187,human,14,1,3.5,0.0
2000655096196002214,2000509614480343428,human,32,1,9.5,0.0
