noteId,tweetId,writer,cites_bbc_com,cites_cnn_com,cites_en_wikipedia_org,cites_facebook_com,cites_instagram_com,cites_reuters_com,cites_share_google,cites_snopes_com,cites_t_co,cites_theguardian_com,cites_x_com,cites_x_com_grok,cites_yahoo_com,cites_youtube_com
1999576125031289001,1997636721513468244,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999577399839572353,1999465312966836305,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999874841927627178,1999615958240100570,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999875796593230094,1999558733488357817,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999878077526970570,1999436146481463317,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999878460504735803,1999659571317469497,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1999882753785905332,1999771015233392877,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000220295949430901,2000136179292029102,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000220748472889536,2000180602713047480,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000221185976451344,2000152080334397489,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000221566303429067,2000055182051401823,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000221868184215991,2000145996505051624,bot,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000572908419055816,2000336052981289452,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000576295931932722,2000105280387035220,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000661264578588722,2000474376475742675,bot,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2000663462322508137,2000072998603399649,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000691936538116294,2000644529360109749,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000954446843412604,2000572920976785444,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000954780466794561,2000578552354218242,bot,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2001040153154896036,2000949322246951011,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2001040371535503660,2000924951566803299,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001045539039707170,2000912528730145171,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001045899565220084,2000691281358410122,bot,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2001293891803234570,2001183219199377764,bot,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2001295777696567578,2001082745288638621,bot,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2001296020060209325,2001198935201759735,bot,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2001296845897691141,2000927253052711237,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001298109695967313,2001074004845875268,bot,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2001684893802123665,2001411128383914187,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001729324202819620,2001408323309178966,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001732660046037388,2001676812586299780,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001733555508953367,2001649204142444781,bot,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2001734054941438114,2001433377325359126,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002064849526718511,2001717497461117074,bot,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2002110594137063445,2002068966198686173,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002112564545691728,2001353420809089086,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2002114844506435769,2002047328660910360,bot,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2002115360867140023,2002026189326893408,bot,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2002486482079011080,2002036816501776631,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002487103423205758,2002129260472119559,bot,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2002487621847564354,2002308962440433717,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002488001897570403,2001964634291785735,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002489404942610475,2002181219652673899,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002817110863474748,2002751895736402181,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002817923736383795,2002138538620715199,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002818764325130355,2002762426492596311,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002821493076418822,2002541734337925472,bot,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2002823732021133641,2002580987172315583,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2003102360504041842,2003067944629366869,bot,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2003102600829325568,2002875344697933924,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003104864444801053,2003045498161356899,bot,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2003105255181988209,2002960524166979864,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003105825514991969,2002959783364534418,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003255415123886410,2002871267326865507,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003256147113808316,2003215953363145152,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003256334217584862,2003019459892789293,bot,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2003256555852939646,2003154665043820559,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003598636203020611,2003475274608873791,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003599499076243961,2003405687582523772,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003599735362408771,2003519739717722383,bot,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2003600861893726500,2003281825171423628,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003601880388178092,2003479692683227418,bot,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2003940177819980275,2003573280280838653,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003943792072593891,2003902655593316547,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003944497525248075,2003649129210347829,bot,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2003945164457324810,2003843990114963946,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003945567861248453,2003837927663849970,bot,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2004326616638345449,2004225070408126580,bot,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2004327465846444197,2004040637201764707,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004328176772677837,2004213084077142065,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004331162173391280,2004154803447079109,bot,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2004331563060781365,2004060777209278561,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004612028611109370,2004383823908557151,bot,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2004691536823427310,2004311121445245318,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004692514096164883,2004418942027420092,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004692967194304751,2004593979904713045,bot,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2004694204958589287,2004553446553534497,bot,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2004700557949214817,2004565103866478862,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004986052025499751,2004635860000788840,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005051228418424874,2004638069241139364,bot,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2005068218260447295,2004917530591449498,bot,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2005070519259873349,2004979838604734637,bot,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2005073064166297838,2004832236672344315,bot,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2005287258228752776,2004857651600196088,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005396230185075073,2005341956814319848,bot,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2005396985226870931,2004934887007305762,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005397725500645408,2005169083273343403,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005401113680400676,2004964952877277301,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005636954797253076,2005426723244917111,bot,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2005637251078717525,2005528666948997336,bot,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2005637522328531079,2005224802555191323,bot,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2005740305190936753,2005651672786460806,bot,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2005743653935808680,2005689170271035577,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006048882132647987,2005674355406324120,bot,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006054928486179202,2005825648934162722,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006103916849619235,2005897707383107783,bot,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2006104585933328860,2005998579744399738,bot,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2006105910477787272,2006063664017670644,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006567584250937710,2006428776029368821,bot,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006567927542157717,2006446080783954112,bot,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006569740647489963,2006467379237368016,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006575894148612548,2006465349198426409,bot,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2006577983096562116,2006458802594541905,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006908780533977181,2006609531221258741,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006910244597690594,2006467566450209095,bot,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006910455764197866,2006620151677165608,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006912661225623726,2006787404901048654,bot,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2007069633627476349,2006538366334984444,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007087052626550904,2006902944264757570,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007087933749121194,2006861744539382084,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007290410616369412,2007127247241744510,bot,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2007290673213411385,2006994759978799418,bot,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2007291539949486452,2007195198271697395,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007616695456731578,2007478705690423778,bot,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2007618613667127326,2007470096810213398,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007619111010881622,2007483048808591405,bot,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2007692061550485588,2007594052204839208,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007693417023717536,2007641764140855367,bot,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2007857981526884551,2007398592152293598,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007859381476450673,2007541912753058028,bot,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2007861104915993050,2007537143112183917,bot,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2007948315476767066,2007914135712055549,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007950592379863071,2007857093857186123,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008174223345258527,2007903551197151675,bot,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2008174597426880772,2008034127371706806,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008175698729390344,2007806428594241832,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008177374345548029,2007954089645080622,bot,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2008178235725545913,2007875304220749916,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008536373322461616,2008284434638815374,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008537500583608433,2008232217525580007,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008538433233305718,2008224599725797507,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008540203653173692,2008230010432479543,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008540889098977287,2008328414558617796,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008908701583781977,2008705124500398420,bot,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2008909216522584146,2008701611984511280,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008910126053241315,2008622098390946217,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008910399115071619,2008601788354585064,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008912947054084202,2008689534968754427,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009457981939744817,2009342949101064598,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009458630085538214,2009206637962383809,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009461838623146393,2009345392182501756,bot,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009464093497765889,2009123245094572408,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009626249384046746,2009379264567685392,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009628594788581649,2008390188452524241,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010010471466697177,2009885346792714285,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010011102986277028,2009917318458126524,bot,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010718200258777159,2010679425453437362,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010718682276634809,2010601592098304194,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011079826543706192,2011001084278358382,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011448517634523591,2011154203268481368,bot,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2011458260746879098,2011269753000841376,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011461846822277197,2011115650396062104,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011825162702684600,2011488113970069877,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984616469364183506,1984564290662051897,bot,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1984617607056478359,1984445054010671526,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984618172566147329,1984459581968556108,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984618870280237152,1984391277656621199,bot,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1984621314410242544,1984245380738138448,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984630474040316239,1984373940404318218,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984632106895466672,1984371426258993466,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984979073408323672,1984657921699910010,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984979906007007627,1984691991855112619,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984980385999073430,1984511682262048855,bot,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1984981506574492058,1984628631126360533,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984982042019344519,1984758406779969831,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985349338113925572,1985203965319913898,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985351654560928003,1985107824020730333,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985353451849544037,1985050563407720666,bot,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1985355151167627641,1985060387910271023,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1985355501794685020,1985079789057949883,bot,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1985369330117218373,1984993104886165905,bot,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1985370057325576228,1985066426026144042,bot,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1985424690706293046,1985277430500643031,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985431020041085433,1985098119458279672,bot,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1985793226343624728,1974393872567681079,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985794955374133537,1985750550156062749,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985795654715617599,1985679827748143143,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985796770484412673,1985760796518039853,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985796896653217824,1985402231483502631,bot,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1985798054985793701,1985393423856107694,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985798370019995814,1985715220103213258,bot,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1985798669463884125,1985530254425825752,bot,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1985799370923503899,1985342055598481851,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985801485393797395,1985424236794490946,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985801944460402902,1985709161900868025,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985802092271874386,1985581423152312678,bot,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1986105961354862875,1986048900680352196,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986106487425405325,1985966429276160154,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986106993161973877,1985782640104939992,bot,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1986107292211708134,1986038085302222852,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986107887756726704,1985763752567001215,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986108579711992245,1985544438760759670,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986488967475134558,1986249676455137429,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986489354970149191,1986426028990877701,bot,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1986489860400533730,1986453225810301057,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986490621469601915,1986219320645448147,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986491066564931898,1986408017957409109,bot,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1986492165581660200,1986355135887667677,bot,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1986818137354912242,1986507411314659346,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986876967430307869,1986709745961484462,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986877898859454868,1986520069204287914,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986878388867371186,1986817447396020437,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1986878705075954054,1986528002914545971,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986879132991471868,1986777625629442137,bot,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1987236445254234330,1986905944555475164,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987238565890105814,1986994343526170888,bot,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1987238967415075153,1987139033777250391,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987250480880189511,1987168864958927261,bot,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1987250766411641001,1986827848330743964,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987251322647662605,1987079428976087494,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987625050447413535,1986887091473514780,bot,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1987625314386636947,1986691360556994938,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987625398952149429,1987540970271809722,bot,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1987625630637126114,1987465515401637949,bot,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1987625864884801952,1987545242065842368,bot,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1987626881332470154,1987521338525843631,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987923945677336989,1987203682505498848,bot,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1987924193736888391,1987684499652854016,bot,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1987924420585783615,1987737789270798498,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987924489422746107,1987569879310803363,bot,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1987924716909154550,1987864741491138649,bot,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1988287475244998915,1988185236421636251,bot,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1988288172212523331,1988001797961904269,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988351847292076310,1988239256003772670,bot,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1988352282799247855,1988264209902104794,bot,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1988352605085438431,1988253213414330708,bot,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1988383510042718631,1988065200050671967,bot,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1988737300986032254,1988719123606417722,bot,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1988738109232562228,1988629476754801121,bot,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1988738431602540644,1988676948693020814,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988739155442925663,1988667993975644618,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988741091663683892,1988705021580702088,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989007786919800978,1988690820002898166,bot,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1989008765069242608,1988676183895245181,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989039862612103438,1988903691865219213,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989068142279086559,1988965069573497208,bot,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1989068525575516579,1988856329713164773,bot,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1989348398839841000,1989196318397591710,bot,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1989349307351232671,1989066115281305951,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989398224805773633,1989293822614917209,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989398645074981323,1989283580204425332,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989415920058388556,1989315118358745148,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989447696336183782,1989205611909951678,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989448214643183868,1989125742257664383,bot,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1989818233038213493,1989681619146281286,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989818725340414040,1989755354670838043,bot,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1989819312752705570,1989803898509693275,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989819735127539814,1989718030356811873,bot,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1989820239924678745,1989749929334784497,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989820680464998693,1989579511441019265,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990088906151256094,1989707838579732894,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990089130139607044,1989438386843914522,bot,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1990147304825803112,1989904590305988749,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990147308386664502,1990067720155447479,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990147535952892316,1989879974170693757,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990148142583451748,1989806178243670309,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990149174038331653,1989876625459351960,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990149291755606301,1990060599527813464,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990149877184012576,1990108811160350901,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990437813125341665,1990225780455145960,bot,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1990439509150875654,1990229021364519102,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990440958328975415,1990131367187759121,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1990446639522136399,1990158203569746195,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990447073703969096,1990161251872223448,bot,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1990447450423808422,1989539912312336640,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990447677016826102,1990198888175939691,bot,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1990826157294387422,1990674832485233051,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990828440577077573,1990383678682456084,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990843706346193103,1990693518793220430,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990844307754864666,1990715101893013724,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990851010533659089,1990576408377401828,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990917355203969261,1990839147414581656,bot,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1991161976425164962,1990917853462077729,bot,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1991162344450232627,1990957849372209235,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991180145713987829,1990544321737810420,bot,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1991180741443531132,1990809389872075155,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991181001217765804,1990907998789636123,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991181888858259787,1990846111074906183,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991583500487581772,1991372086716113333,bot,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1991583918517080066,1991277807964680225,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991584331505017045,1991505555496792146,bot,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1991587038882054398,1991293785003712874,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991587804971729074,1991576680956117123,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991588428933157084,1991522085403783287,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991905739837751545,1991195731839836459,bot,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1991905983107330469,1991471750354436355,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991906408648827346,1991808184626098294,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991906428659884519,1991823990403338723,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991907526682570857,1991266332877152414,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991907752646467867,1991825618980503795,bot,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1991908475757035906,1991567063307915342,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992264109274873989,1991945750486614366,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992264262270476458,1991854783838425215,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992265159197265998,1992114908037841209,bot,0,0,0,0,0,0,0,0,0,0,0,0,0,1
